name,symbol,id,guid,date,price,amount
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-03,38081.865000000005,8811113.30848068
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-04,38835.08500000001,6270271.11554642
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-05,37723.965,9970430.17996489
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-06,35986.44,8436799.32906593
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-07,35483.03999999999,4296760.62473442
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-08,34617.76,5062090.26025606
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-09,32148.835,7906603.4449095
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-10,31230.8,8493874.49563744
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-11,30111.725,7324110.04253056
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-12,27960.64,10019859.36969989
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-13,29832.214999999997,6761876.70162862
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-14,29431.585,4601287.417833
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-15,30434.629999999997,2799935.75406842
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-16,30200.32,4542247.63573334
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-17,30089.614999999998,4023776.74221009
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-18,29641.93,2943905.90628151
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-19,29579.085,2753286.58501585
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-20,29711.875,2433751.50989428
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-21,29268.715,1526229.18388862
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-22,29836.934999999998,1189443.37334096
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-23,29748.055,2112390.00814034
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-24,29215.015,2564577.43408162
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-25,29755.3,1932187.51274035
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-26,28954.66,2321169.07632223
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-27,28805.535,2809906.86684793
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-28,28869.72,1574808.38373424
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-29,29184.435,1508386.05316824
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-30,30724.565000000002,2255369.04819002
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-05-31,31785.165,4503324.89742128
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-01,30640.265,3524202.96906317
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-02,30110.67,2253835.35273737
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-03,29963.035,2018440.18847609
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-04,29710.11,1320781.96941496
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-05,29834.14,1514488.2626298
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-06,30808.245000000003,2225862.48793317
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-07,30380.715,2490565.22748999
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-08,30572.559999999998,1886979.24934817
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-09,30301.17,1638041.46062424
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-10,29588.41,2415167.27517327
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-11,28759.775,2215293.90952988
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-12,27544.995,2365067.87210575
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-13,24423.875,7950792.16693529
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-14,22025.96,13699201.28676119
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-15,21413.870000000003,17685861.21854326
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-16,21585.17,13439083.63787298
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-17,20775.870000000003,11710881.06484366
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-18,19161.72,10560717.10594501
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-19,19356.434999999998,5043012.14958378
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-20,20316.17,4424192.44424729
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-21,21016.864999999998,4176311.88570849
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-22,20309.449999999997,3246047.31907116
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-23,20533.010000000002,2934106.21482086
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-24,21123.165,3655204.27861635
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-25,21244.555,1769259.03028567
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-26,21412.33,1372513.54618379
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-27,21029.37,2980504.0852102
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-28,20681.84,3984964.21674362
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-29,20123.78,4626676.37934304
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-06-30,19380.91,4723524.1884103
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-01,19884.885000000002,4991768.38787981
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-02,19192.345,3320258.44738131
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-03,19192.690000000002,3337707.84269322
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-04,19674.89,3652243.87056802
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-05,20004.915,3655744.98830375
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-06,20193.96,3365689.61322721
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-07,21041.42,2641134.56267922
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-08,21780.18,3743320.12758609
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-09,21635.879999999997,2403375.7611658
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-10,21131.175,1801928.33783922
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-11,20362.035,4630750.71532604
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-12,19633.39,4606410.64737132
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-13,19596.965,5325507.67094762
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-14,20244.785,3178632.39913471
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-15,20779.300000000003,3610616.46320157
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-16,21027.885000000002,2729080.92623985
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-17,21205.66,1709406.41807477
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-18,21754.895,3309147.20641833
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-19,22689.545,3326550.27212725
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-20,23599.64,2573993.50096465
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-21,22884.155,3759916.7023962
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-22,23131.345,3237588.5031511
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-23,22475.68,2654289.09178724
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-24,22641.405,1699845.63697091
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-25,21964.6,3753288.88818695
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-26,21037.410000000003,5210200.53350141
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-27,22075.785,3749740.11088341
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-28,23398.17,3178041.81312363
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-29,23930.33,3425362.21520626
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-30,24070.285,1805369.23934795
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-07-31,23715.145,1566853.95769749
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-01,23185.614999999998,3451792.6902724
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-02,23060.225,3848350.07196596
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-03,23155.69,4346314.72139847
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-04,22823.58,3705608.5405382
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-05,23032.309999999998,4429126.36205316
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-06,23136.745000000003,2376954.01301964
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-07,23127.195,1245601.10117297
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-08,23703.510000000002,5535643.63971461
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-09,23402.370000000003,3982542.2117396
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-10,23445.665,4707647.91628399
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-11,24381.305,3822312.045914
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-12,24034.295,2556005.26889514
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-13,24599.175000000003,1766078.34510135
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-14,24586.5,1232189.96757368
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-15,24493.285,3447594.11444523
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-16,23960.16,3290019.37594218
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-17,23813.58,3486262.95412846
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-18,23355.385000000002,2472311.30770907
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-19,22002.005,4540414.32088364
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-20,21066.975,4251579.26539177
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-21,21409.325,2235957.72539743
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-22,21216.585,5140360.63634006
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-23,21286.04,5178174.48151603
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-24,21516.89,3602882.92938681
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-25,21563.09,3252453.42030786
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-26,20989.324999999997,2905835.77047143
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-27,20095.934999999998,2997839.66545655
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-28,19841.64,1801926.97005461
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-29,19981.845,3703055.53992749
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-30,20061.335,3449140.8561451
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-08-31,20143.915,4242118.66220743
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-01,19887.78,4197325.0225643
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-02,20099.83,3912131.59578555
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-03,19855.665,1971909.4836444
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-04,19806.9,2520344.72978122
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-05,19845.16,4359954.35395332
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-06,19442.235,6433456.75445255
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-07,19008.96,5792815.3616285
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-08,19238.345,4935443.09616732
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-09,20429.510000000002,4131765.66390869
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-10,21473.08,2332596.90083896
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-11,21608.755,1309161.35670514
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-12,22025.125,2424473.58945583
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-13,21341.129999999997,2854240.26169357
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-14,20091.39,4575128.29641883
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-15,19931.645,4070145.88363013
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-16,19618.315000000002,3118813.44839832
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-17,19973.16,1862224.16618384
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-18,19733.28,1959548.76094773
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-19,18986.835,4848041.56700408
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-20,19185.074999999997,4501260.75165957
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-21,18967.345,4653045.12771663
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-22,18938.165,3468487.3327137
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-23,19020.405,2872055.09010274
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-24,19060.86,1573602.10060893
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-25,18912.315,1805999.89367119
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-26,19002.675000000003,3041921.65513343
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-27,19604.760000000002,2802125.31030914
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-28,19134.85,3245541.84885979
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-29,19244.54,2775712.72772224
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-09-30,19690.739999999998,2587327.68765596
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-01,19335.575,1450113.16188014
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-02,19162.120000000003,1197649.43899866
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-03,19343.015,2421937.10876758
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-04,19979.449999999997,2470136.43338411
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-05,20061.825,2144871.82133209
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-06,20158.0,1718745.06499318
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-07,19695.045,1779581.68749846
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-08,19449.57,1452643.709467
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-09,19442.135,1512885.74105102
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-10,19289.379999999997,2316428.00394155
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-11,19061.260000000002,2655452.17024634
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-12,19104.525,2379349.68472074
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-13,18866.95,2738882.94416551
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-14,19516.055,1979394.52474284
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-15,19107.845,897539.10788407
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-16,19245.21,836631.35793718
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-17,19417.745000000003,1527703.44431376
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-18,19396.61,2248936.21659116
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-19,19217.345,2344968.41826054
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-20,19133.535,1777927.96566103
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-21,18972.415,1862711.19153102
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-22,19185.65,1261099.29464399
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-23,19384.735,1297836.78580575
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-24,19378.635000000002,1844797.6466454
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-25,19828.975,1891425.34095505
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-26,20536.265,2570391.38505253
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-27,20541.665,2653049.64260146
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-28,20391.495,1819986.14735933
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-29,20814.475,1846580.73311053
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-30,20729.91,1323024.31607658
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-10-31,20538.11,2101561.48411192
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-01,20510.465,2112775.54212618
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-02,20431.370000000003,2461202.92281045
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-03,20213.12,3427399.93442351
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-04,20739.135000000002,3677486.7085374
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-05,21278.625,1912637.85998639
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-06,21128.46,3904182.57097207
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-07,20731.06,3924826.37231952
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-08,19062.559999999998,2127550.48869661
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-09,17064.305,3710317.25160002
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-10,16894.045,3918655.76513652
Bitcoin,BTC,1,3fe01468-69a7-4cb2-8606-afbd8e84414d,2022-11-11,17013.765,4083747.78065621
